date,ticker,side,price,shares,reason
2011-08-31,PNVL3.SA,BUY,2.6255006790161133,20286,REBAL_ADD
2011-08-31,VIVT3.SA,BUY,8.899765014648438,5984,REBAL_ADD
2011-08-31,BRFS3.SA,BUY,26.39692687988281,2017,REBAL_ADD
2011-08-31,ECOR3.SA,BUY,8.35149097442627,6377,REBAL_ADD
2011-08-31,CMIG3.SA,BUY,2.698250293731689,19739,REBAL_ADD
2011-08-31,LREN3.SA,BUY,5.893352508544922,9037,REBAL_ADD
2011-08-31,LIGT3.SA,BUY,20.202547073364254,2636,REBAL_ADD
2011-08-31,ODPV3.SA,BUY,4.967641830444336,10722,REBAL_ADD
2011-08-31,EZTC3.SA,BUY,6.683409214019775,7969,REBAL_ADD
2011-08-31,HBOR3.SA,BUY,15.248339653015137,3493,REBAL_ADD
2011-08-31,EQTL3.SA,BUY,1.8580938577651975,28665,REBAL_ADD
2011-08-31,RENT3.SA,BUY,5.967234611511231,8925,REBAL_ADD
2011-09-19,EZTC3.SA,SELL,5.933866024017334,7969,STOP_LOSS
2011-09-21,LREN3.SA,SELL,5.140069007873535,9037,STOP_LOSS
2011-09-22,HBOR3.SA,SELL,13.54842758178711,3493,STOP_LOSS
2011-09-30,RENT3.SA,SELL,5.36792516708374,8925,STOP_LOSS
2011-09-30,JHSF3.SA,SELL,2.546872615814209,25060,REBAL_DROP
2011-09-30,PEAB3.SA,SELL,9.491833686828612,6042,REBAL_DROP
2011-09-30,MSPA3.SA,SELL,25.69538307189941,2132,REBAL_DROP
2011-09-30,CMIG3.SA,SELL,2.490520715713501,19739,REBAL_DROP
2011-09-30,LIGT3.SA,SELL,18.24127769470215,2636,REBAL_DROP
2011-09-30,EQTL3.SA,SELL,1.818893551826477,28665,REBAL_DROP
2011-09-30,BGIP3.SA,BUY,13.319330215454102,3861,REBAL_ADD
2011-09-30,ITSA3.SA,BUY,2.9266061782836914,17575,REBAL_ADD
2011-09-30,TOTS3.SA,BUY,8.373174667358398,6143,REBAL_ADD
2011-09-30,TEND3.SA,BUY,4.511235237121582,11402,REBAL_ADD
2011-09-30,VLID3.SA,BUY,9.701719284057615,5301,REBAL_ADD
2011-09-30,EGIE3.SA,BUY,9.67400074005127,5317,REBAL_ADD
2011-09-30,MULT3.SA,BUY,8.273690223693848,6217,REBAL_ADD
2011-09-30,TPIS3.SA,BUY,26.96112823486328,1907,REBAL_ADD
2011-09-30,CPFE3.SA,BUY,11.036617279052734,4660,REBAL_ADD
2011-09-30,WEGE3.SA,BUY,2.120035409927368,24262,REBAL_ADD
2011-10-05,TOTS3.SA,SELL,7.467827796936035,6143,STOP_LOSS
2011-10-31,ECOR3.SA,SELL,8.02469253540039,6377,REBAL_DROP
2011-10-31,ODPV3.SA,SELL,4.877324104309082,10722,REBAL_DROP
2011-10-31,ITSA3.SA,SELL,2.8634424209594727,17575,REBAL_DROP
2011-10-31,TEND3.SA,SELL,4.511235237121582,11402,REBAL_DROP
2011-10-31,MULT3.SA,SELL,8.283186912536621,6217,REBAL_DROP
2011-10-31,TPIS3.SA,SELL,27.47878837585449,1907,REBAL_DROP
2011-10-31,WEGE3.SA,SELL,2.185790777206421,24262,REBAL_DROP
2011-10-31,MYPK3.SA,BUY,15.325112342834473,3328,REBAL_ADD
2011-10-31,MDIA3.SA,BUY,11.31609058380127,4507,REBAL_ADD
2011-10-31,HBOR3.SA,BUY,16.345291137695312,3120,REBAL_ADD
2011-10-31,CSAN3.SA,BUY,4.104724884033203,12427,REBAL_ADD
2011-10-31,POMO3.SA,BUY,1.919912576675415,26569,REBAL_ADD
2011-10-31,GUAR3.SA,BUY,7.806745529174805,6534,REBAL_ADD
2011-10-31,LEVE3.SA,BUY,5.962955951690674,8554,REBAL_ADD
2011-10-31,EZTC3.SA,BUY,6.475203037261963,7878,REBAL_ADD
2011-11-22,GUAR3.SA,SELL,6.993578433990479,6534,STOP_LOSS
2011-11-23,MYPK3.SA,SELL,13.754114151000977,3328,STOP_LOSS
2011-11-30,COCE3.SA,SELL,17.934425354003906,3441,REBAL_DROP
2011-11-30,VIVT3.SA,SELL,9.153938293457031,5984,REBAL_DROP
2011-11-30,BGIP3.SA,SELL,13.473750114440918,3861,REBAL_DROP
2011-11-30,HBOR3.SA,SELL,15.219280242919922,3120,REBAL_DROP
2011-11-30,POMO3.SA,SELL,1.9645618200302124,26569,REBAL_DROP
2011-11-30,LEVE3.SA,SELL,5.843862056732178,8554,REBAL_DROP
2011-11-30,EZTC3.SA,SELL,6.454380512237549,7878,REBAL_DROP
2011-11-30,SCAR3.SA,BUY,19.62724876403809,2607,REBAL_ADD
2011-11-30,JHSF3.SA,BUY,3.137998104095459,16307,REBAL_ADD
2011-11-30,ENEV3.SA,BUY,159.04168701171875,321,REBAL_ADD
2011-11-30,TGMA3.SA,BUY,14.329906463623049,3570,REBAL_ADD
2011-11-30,BNBR3.SA,BUY,13.044118881225586,3922,REBAL_ADD
2011-11-30,SBSP3.SA,BUY,11.549531936645508,4430,REBAL_ADD
2011-11-30,CMIG3.SA,BUY,2.790945291519165,18334,REBAL_ADD
2011-11-30,TOTS3.SA,BUY,8.530172348022461,5998,REBAL_ADD
2011-11-30,MULT3.SA,BUY,8.734396934509277,5858,REBAL_ADD
2012-01-31,GEPA3.SA,SELL,12.368741035461426,5801,REBAL_DROP
2012-01-31,ABEV3.SA,SELL,6.023416042327881,10127,REBAL_DROP
2012-01-31,BRFS3.SA,SELL,29.650279998779297,2017,REBAL_DROP
2012-01-31,VLID3.SA,SELL,10.95594310760498,5301,REBAL_DROP
2012-01-31,EGIE3.SA,SELL,11.401947975158691,5317,REBAL_DROP
2012-01-31,MDIA3.SA,SELL,12.279271125793455,4507,REBAL_DROP
2012-01-31,ENEV3.SA,SELL,172.66331481933594,321,REBAL_DROP
2012-01-31,TGMA3.SA,SELL,14.998258590698242,3570,REBAL_DROP
2012-01-31,TOTS3.SA,SELL,7.913730621337891,5998,REBAL_DROP
2012-01-31,BGIP3.SA,BUY,15.91063117980957,3653,REBAL_ADD
2012-01-31,MYPK3.SA,BUY,18.61222267150879,3123,REBAL_ADD
2012-01-31,MOAR3.SA,BUY,34.875457763671875,1666,REBAL_ADD
2012-01-31,LEVE3.SA,BUY,6.864007949829102,8469,REBAL_ADD
